Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume XMR,Volume USD
1578441600,1/8/2020,XMRUSD,102.71,102.71,102.71,102.71,0,0
1578355200,1/7/2020,XMRUSD,102.71,102.71,102.71,102.71,0,0
1578268800,1/6/2020,XMRUSD,102.71,102.71,102.71,102.71,0,0
1578182400,1/5/2020,XMRUSD,102.71,102.71,102.71,102.71,0,0
1578096000,1/4/2020,XMRUSD,102.71,102.71,102.71,102.71,0,0
1578009600,1/3/2020,XMRUSD,102.71,102.71,102.71,102.71,0,0
1577923200,1/2/2020,XMRUSD,102.71,102.71,102.71,102.71,0,0
1577836800,1/1/2020,XMRUSD,102.71,102.71,102.71,102.71,0,0
1577750400,12/31/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1577664000,12/30/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1577577600,12/29/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1577491200,12/28/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1577404800,12/27/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1577318400,12/26/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1577232000,12/25/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1577145600,12/24/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1577059200,12/23/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1576972800,12/22/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1576886400,12/21/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1576800000,12/20/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1576713600,12/19/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1576627200,12/18/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1576540800,12/17/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1576454400,12/16/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1576368000,12/15/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1576281600,12/14/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1576195200,12/13/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1576108800,12/12/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1576022400,12/11/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1575936000,12/10/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1575849600,12/9/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1575763200,12/8/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1575676800,12/7/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1575590400,12/6/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1575504000,12/5/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1575417600,12/4/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1575331200,12/3/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1575244800,12/2/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1575158400,12/1/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
