unix,date,symbol,open,high,low,close,Volume XRP,Volume USD
1546128000,12/30/2018 0:00,XRP/USD,0.35878,0.36902,0.35406,0.36729,12723104.61,4673069.094
1546041600,12/29/2018 0:00,XRP/USD,0.37413,0.383,0.35405,0.35885,20091593.39,7209868.29
1545955200,12/28/2018 0:00,XRP/USD,0.33612,0.38238,0.33085,0.37403,30726812.55,11492749.7
1545868800,12/27/2018 0:00,XRP/USD,0.37597,0.37723,0.32615,0.33654,20212365.69,6802269.55
1545782400,12/26/2018 0:00,XRP/USD,0.37756,0.391,0.355,0.37571,16513597.39,6204323.675
1545696000,12/25/2018 0:00,XRP/USD,0.40378,0.40667,0.36131,0.379,24410374.53,9251531.946
1545609600,12/24/2018 0:00,XRP/USD,0.36828,0.45097,0.36828,0.40441,54064978.54,21864417.97
1545523200,12/23/2018 0:00,XRP/USD,0.35916,0.38095,0.35649,0.36868,17158957.28,6326164.371
1545436800,12/22/2018 0:00,XRP/USD,0.35386,0.364,0.3441,0.361,13043689.96,4708772.077
1545350400,12/21/2018 0:00,XRP/USD,0.37412,0.383,0.34554,0.3542,30599757.29,10838434.03
1545264000,12/20/2018 0:00,XRP/USD,0.34601,0.38896,0.34152,0.37408,55519194.53,20768620.29
1545177600,12/19/2018 0:00,XRP/USD,0.35075,0.39338,0.34167,0.34721,46286869.27,16071263.88
1545091200,12/18/2018 0:00,XRP/USD,0.32605,0.351,0.32018,0.35068,37532225.98,13161801.01
1545004800,12/17/2018 0:00,XRP/USD,0.28338,0.336,0.28112,0.32624,38885804.32,12686104.8
1544918400,12/16/2018 0:00,XRP/USD,0.28117,0.29189,0.28033,0.28343,12616872.32,3576000.122
1544832000,12/15/2018 0:00,XRP/USD,0.28482,0.2877,0.27795,0.28185,13722970.54,3867819.247
1544745600,12/14/2018 0:00,XRP/USD,0.29579,0.29674,0.27953,0.28537,22941699.61,6546872.818
1544659200,12/13/2018 0:00,XRP/USD,0.30296,0.30388,0.29026,0.296,16764804.95,4962382.267
1544572800,12/12/2018 0:00,XRP/USD,0.29532,0.308,0.29429,0.30337,16076712.1,4877192.149
1544486400,12/11/2018 0:00,XRP/USD,0.29695,0.30624,0.29001,0.29678,17301725.6,5134806.124
1544400000,12/10/2018 0:00,XRP/USD,0.30741,0.31119,0.29115,0.29761,22954309.8,6831432.139
1544313600,12/9/2018 0:00,XRP/USD,0.30117,0.31771,0.29609,0.30695,11033718.17,3386799.791
1544227200,12/8/2018 0:00,XRP/USD,0.29859,0.32,0.29,0.30078,20257259.87,6092978.625
1544140800,12/7/2018 0:00,XRP/USD,0.30313,0.309,0.286,0.29902,61028583.08,18248766.91
1544054400,12/6/2018 0:00,XRP/USD,0.33284,0.34,0.30001,0.3027,36251698.44,10973389.12
1543968000,12/5/2018 0:00,XRP/USD,0.34751,0.3492,0.33201,0.33238,23360144.18,7764444.721
1543881600,12/4/2018 0:00,XRP/USD,0.34358,0.35894,0.33438,0.34784,18590879.97,6466651.69
1543795200,12/3/2018 0:00,XRP/USD,0.36476,0.36551,0.33449,0.34314,26102891.81,8956946.295
1543708800,12/2/2018 0:00,XRP/USD,0.36672,0.37537,0.35901,0.36474,12558357.18,4580535.199
1543622400,12/1/2018 0:00,XRP/USD,0.35805,0.37485,0.35261,0.36662,13287779.21,4871565.614
1543536000,11/30/2018 0:00,XRP/USD,0.37804,0.37939,0.34899,0.35854,23949948.52,8587014.542
1543449600,11/29/2018 0:00,XRP/USD,0.38823,0.39185,0.36666,0.37742,26633101.9,10051865.32
1543363200,11/28/2018 0:00,XRP/USD,0.35562,0.39821,0.3556,0.38908,35159969.52,13680040.94
1543276800,11/27/2018 0:00,XRP/USD,0.35124,0.366,0.33461,0.35611,28527663.44,10158986.23
1543190400,11/26/2018 0:00,XRP/USD,0.36868,0.38456,0.33108,0.35121,57433412.8,20171188.91
1543104000,11/25/2018 0:00,XRP/USD,0.36446,0.384,0.31123,0.36874,65267988.89,24066918.22
1543017600,11/24/2018 0:00,XRP/USD,0.40208,0.41285,0.354,0.36587,26524428.72,9704492.738
1542931200,11/23/2018 0:00,XRP/USD,0.41735,0.42185,0.38827,0.4017,35858223.21,14404248.26
1542844800,11/22/2018 0:00,XRP/USD,0.44161,0.44515,0.41521,0.41684,19165333.47,7988877.604
1542758400,11/21/2018 0:00,XRP/USD,0.42289,0.45401,0.405,0.44076,42563330.96,18760213.75
1542672000,11/20/2018 0:00,XRP/USD,0.46562,0.492,0.40001,0.42471,63718430.91,27061854.79
1542585600,11/19/2018 0:00,XRP/USD,0.5064,0.5064,0.46,0.46582,42838324.21,19954948.18
1542499200,11/18/2018 0:00,XRP/USD,0.4866,0.519,0.48557,0.50558,20190247.69,10207785.43
1542412800,11/17/2018 0:00,XRP/USD,0.46576,0.49236,0.4607,0.48602,15201072.34,7388025.18
1542326400,11/16/2018 0:00,XRP/USD,0.47384,0.47976,0.456,0.46595,17891116.53,8336365.748
1542240000,11/15/2018 0:00,XRP/USD,0.45707,0.479,0.41486,0.47453,39026457.04,18519224.66
1542153600,11/14/2018 0:00,XRP/USD,0.50077,0.5035,0.4,0.45856,54202404.96,24855054.82
1542067200,11/13/2018 0:00,XRP/USD,0.51298,0.52,0.49544,0.50189,18071290.56,9069800.021
1541980800,11/12/2018 0:00,XRP/USD,0.50147,0.52559,0.49674,0.51498,21114637.78,10873616.16
1541894400,11/11/2018 0:00,XRP/USD,0.50208,0.505,0.4921,0.5018,6224952.506,3123681.167
1541808000,11/10/2018 0:00,XRP/USD,0.49602,0.50798,0.49564,0.50236,10059333.29,5053406.671
1541721600,11/9/2018 0:00,XRP/USD,0.49065,0.515,0.48974,0.49699,18698769.96,9293101.681
1541635200,11/8/2018 0:00,XRP/USD,0.53384,0.53892,0.488,0.49073,31921549.29,15664861.88
1541548800,11/7/2018 0:00,XRP/USD,0.54932,0.55172,0.52153,0.5339,21947902.06,11717984.91
1541462400,11/6/2018 0:00,XRP/USD,0.49581,0.565,0.4958,0.54868,48883890.16,26821612.85
1541376000,11/5/2018 0:00,XRP/USD,0.46557,0.4999,0.459,0.4957,25606888.41,12693334.58
1541289600,11/4/2018 0:00,XRP/USD,0.45274,0.47449,0.44714,0.4663,17421467.65,8123630.363
1541203200,11/3/2018 0:00,XRP/USD,0.45525,0.45777,0.44992,0.45259,4674973.797,2115846.391
1541116800,11/2/2018 0:00,XRP/USD,0.45659,0.4621,0.45202,0.45578,29749020.59,13559008.6
1541030400,11/1/2018 0:00,XRP/USD,0.45028,0.45817,0.445,0.45701,11101967.13,5073709.997
1540944000,10/31/2018 0:00,XRP/USD,0.44288,0.45701,0.43337,0.45037,16757493.08,7547072.161
1540857600,10/30/2018 0:00,XRP/USD,0.44032,0.4477,0.43687,0.44377,12696988.03,5634542.378
1540771200,10/29/2018 0:00,XRP/USD,0.45919,0.46013,0.42646,0.43986,24946028.98,10972760.31
1540684800,10/28/2018 0:00,XRP/USD,0.45365,0.46047,0.45138,0.45955,9398317.049,4318996.6
1540598400,10/27/2018 0:00,XRP/USD,0.4571,0.45858,0.45028,0.45374,7329093.55,3325502.908
1540512000,10/26/2018 0:00,XRP/USD,0.4542,0.45926,0.44805,0.45719,13106299.64,5992069.134
1540425600,10/25/2018 0:00,XRP/USD,0.45332,0.46146,0.44822,0.45465,13722737.58,6239042.64
1540339200,10/24/2018 0:00,XRP/USD,0.4587,0.46613,0.45,0.45383,10178859.66,4619471.88
1540252800,10/23/2018 0:00,XRP/USD,0.45009,0.474,0.43242,0.45917,27460523.68,12609048.66
1540166400,10/22/2018 0:00,XRP/USD,0.45295,0.45458,0.44404,0.45056,8402930.72,3786024.465
1540080000,10/21/2018 0:00,XRP/USD,0.45421,0.46334,0.45034,0.45293,7019567.317,3179372.625
1539993600,10/20/2018 0:00,XRP/USD,0.44939,0.463,0.44635,0.45468,7154820.48,3253153.776
1539907200,10/19/2018 0:00,XRP/USD,0.45174,0.45639,0.44203,0.44993,13680077.25,6155077.158
1539820800,10/18/2018 0:00,XRP/USD,0.46273,0.47253,0.436,0.45302,23907295.52,10830483.02
1539734400,10/17/2018 0:00,XRP/USD,0.46366,0.4739,0.45217,0.46263,17810906.17,8239859.521
1539648000,10/16/2018 0:00,XRP/USD,0.44006,0.466,0.43588,0.46367,22599189.39,10478566.14
1539561600,10/15/2018 0:00,XRP/USD,0.39884,0.465,0.38838,0.44,41457426.61,18241267.71
1539475200,10/14/2018 0:00,XRP/USD,0.41354,0.42215,0.393,0.39881,10586973.78,4222191.014
1539388800,10/13/2018 0:00,XRP/USD,0.412,0.42901,0.40737,0.41401,14044467.49,5814549.988
1539302400,10/12/2018 0:00,XRP/USD,0.37822,0.4389,0.37185,0.41476,30910364.24,12820382.67
1539216000,10/11/2018 0:00,XRP/USD,0.45817,0.4588,0.37198,0.37621,53414944.66,20095236.33
1539129600,10/10/2018 0:00,XRP/USD,0.47629,0.47725,0.4531,0.45953,15045650.91,6913927.962
1539043200,10/9/2018 0:00,XRP/USD,0.48689,0.488,0.4665,0.47684,12429038.72,5926662.825
1538956800,10/8/2018 0:00,XRP/USD,0.47994,0.49992,0.47403,0.48666,21375843.52,10402768.01
1538870400,10/7/2018 0:00,XRP/USD,0.48451,0.49,0.46306,0.48,14081339.33,6759042.88
1538784000,10/6/2018 0:00,XRP/USD,0.51485,0.51916,0.461,0.48603,25574104.72,12429782.12
1538697600,10/5/2018 0:00,XRP/USD,0.52566,0.53104,0.50101,0.5154,17551879.41,9046238.649
1538611200,10/4/2018 0:00,XRP/USD,0.52602,0.546,0.52078,0.52615,14044885.11,7389716.303
1538524800,10/3/2018 0:00,XRP/USD,0.51344,0.53549,0.502,0.52502,23447489.71,12310401.05
1538438400,10/2/2018 0:00,XRP/USD,0.57579,0.57697,0.51273,0.51394,23718100.05,12189680.34
1538352000,10/1/2018 0:00,XRP/USD,0.57952,0.6,0.53,0.573,38600338.43,22117993.92
1538265600,9/30/2018 0:00,XRP/USD,0.56557,0.62062,0.5561,0.58123,27455440.86,15957925.89
1538179200,9/29/2018 0:00,XRP/USD,0.53745,0.59313,0.52179,0.56716,24557027.36,13927763.64
1538092800,9/28/2018 0:00,XRP/USD,0.54302,0.55095,0.51574,0.53745,18871115.33,10142280.93
1538006400,9/27/2018 0:00,XRP/USD,0.51344,0.555,0.50217,0.54341,27740863.96,15074662.88
1537920000,9/26/2018 0:00,XRP/USD,0.52496,0.5724,0.4844,0.513,54029403.07,27717083.78
1537833600,9/25/2018 0:00,XRP/USD,0.49205,0.55,0.435,0.52354,59769318.36,31291628.93
1537747200,9/24/2018 0:00,XRP/USD,0.57045,0.581,0.48111,0.49225,34805665.11,17133088.65
1537660800,9/23/2018 0:00,XRP/USD,0.5701,0.595,0.55421,0.57044,18695367.29,10664585.32
1537574400,9/22/2018 0:00,XRP/USD,0.56305,0.625,0.49,0.5701,48652358.78,27736709.74
1537488000,9/21/2018 0:00,XRP/USD,0.449,0.7644,0.4255,0.56234,129615936.9,72888225.97
1537401600,9/20/2018 0:00,XRP/USD,0.32639,0.49143,0.32141,0.449,56655970.05,25438530.55
1537315200,9/19/2018 0:00,XRP/USD,0.31811,0.334,0.31,0.32599,25207705.81,8217460.016
1537228800,9/18/2018 0:00,XRP/USD,0.27045,0.3345,0.26913,0.31862,40439109.01,12884708.91
1537142400,9/17/2018 0:00,XRP/USD,0.28118,0.28357,0.26633,0.27004,12147762.23,3280381.713
1537056000,9/16/2018 0:00,XRP/USD,0.27964,0.28212,0.274,0.28082,3910910.628,1098261.923
1536969600,9/15/2018 0:00,XRP/USD,0.2755,0.28461,0.27528,0.28076,4208577.238,1181600.145
1536883200,9/14/2018 0:00,XRP/USD,0.27835,0.28461,0.272,0.2764,11516734.75,3183225.485
1536796800,9/13/2018 0:00,XRP/USD,0.27016,0.2854,0.2665,0.27886,17946898.71,5004672.174
1536710400,9/12/2018 0:00,XRP/USD,0.2622,0.27292,0.25313,0.27016,11748758.05,3174044.474
1536624000,9/11/2018 0:00,XRP/USD,0.26933,0.2743,0.253,0.26244,19081833.71,5007836.439
1536537600,9/10/2018 0:00,XRP/USD,0.27603,0.282,0.25887,0.26928,22863783.24,6156759.55
1536451200,9/9/2018 0:00,XRP/USD,0.27597,0.29064,0.27023,0.27626,7678114.602,2121155.94
1536364800,9/8/2018 0:00,XRP/USD,0.28659,0.29335,0.2685,0.27603,6845197.994,1889480.002
1536278400,9/7/2018 0:00,XRP/USD,0.30133,0.30427,0.281,0.28555,10592077.82,3024567.821
1536192000,9/6/2018 0:00,XRP/USD,0.27829,0.3047,0.26801,0.30111,26662909.19,8028468.585
1536105600,9/5/2018 0:00,XRP/USD,0.33051,0.33348,0.2766,0.27863,22177888.98,6179425.207
1536019200,9/4/2018 0:00,XRP/USD,0.33409,0.34124,0.32818,0.3301,7833487.919,2585834.362
1535932800,9/3/2018 0:00,XRP/USD,0.34169,0.34305,0.3329,0.3348,4689358.586,1569997.255
1535846400,9/2/2018 0:00,XRP/USD,0.34633,0.34879,0.336,0.34161,6465291.658,2208608.283
1535760000,9/1/2018 0:00,XRP/USD,0.33487,0.35419,0.334,0.34639,6191161.809,2144556.539
1535673600,8/31/2018 0:00,XRP/USD,0.33491,0.34105,0.327,0.33476,6772902.815,2267296.946
1535587200,8/30/2018 0:00,XRP/USD,0.34451,0.34694,0.32201,0.33484,14164877.88,4742967.709
1535500800,8/29/2018 0:00,XRP/USD,0.3503,0.3544,0.33834,0.34451,11941860.21,4114090.262
1535414400,8/28/2018 0:00,XRP/USD,0.33894,0.3575,0.335,0.35052,18353869.71,6433398.412
1535328000,8/27/2018 0:00,XRP/USD,0.32284,0.34,0.32187,0.33894,10186771,3452704.162
1535241600,8/26/2018 0:00,XRP/USD,0.32769,0.32911,0.31829,0.32391,3978633.852,1288719.291
1535155200,8/25/2018 0:00,XRP/USD,0.32633,0.3331,0.322,0.3279,4192319.344,1374661.513
1535068800,8/24/2018 0:00,XRP/USD,0.32595,0.3289,0.31523,0.3275,9308200.794,3048435.76
1534982400,8/23/2018 0:00,XRP/USD,0.31733,0.33096,0.316,0.32595,10456951.58,3408443.367
1534896000,8/22/2018 0:00,XRP/USD,0.33378,0.35409,0.31,0.31705,20414199.76,6472322.034
1534809600,8/21/2018 0:00,XRP/USD,0.31451,0.33767,0.314,0.33392,10636394.85,3551704.969
1534723200,8/20/2018 0:00,XRP/USD,0.34218,0.35,0.31356,0.31492,21003558.08,6614440.51
1534636800,8/19/2018 0:00,XRP/USD,0.3285,0.35391,0.31825,0.34189,14020031.76,4793308.659
1534550400,8/18/2018 0:00,XRP/USD,0.36684,0.3704,0.31214,0.3283,17318115.39,5685537.282
1534464000,8/17/2018 0:00,XRP/USD,0.29213,0.3739,0.29088,0.36677,29781558.2,10922982.1
1534377600,8/16/2018 0:00,XRP/USD,0.27951,0.30227,0.27502,0.29149,13981162.08,4075368.934
1534291200,8/15/2018 0:00,XRP/USD,0.27337,0.302,0.27255,0.2803,24574167.38,6888139.117
1534204800,8/14/2018 0:00,XRP/USD,0.27458,0.2775,0.24508,0.273,28281912.76,7720962.183
1534118400,8/13/2018 0:00,XRP/USD,0.29514,0.31,0.27021,0.27443,16315664.16,4477507.716
1534032000,8/12/2018 0:00,XRP/USD,0.29783,0.30989,0.29389,0.29519,5756775.509,1699342.563
1533945600,8/11/2018 0:00,XRP/USD,0.31907,0.32102,0.28799,0.29712,18136794.04,5388804.246
1533859200,8/10/2018 0:00,XRP/USD,0.34417,0.34702,0.31201,0.31868,15631427.65,4981423.364
1533772800,8/9/2018 0:00,XRP/USD,0.33171,0.3582,0.3282,0.34417,14995785.62,5161099.536
1533686400,8/8/2018 0:00,XRP/USD,0.3778,0.37867,0.32,0.33173,31649730.77,10499165.19
1533600000,8/7/2018 0:00,XRP/USD,0.41203,0.41503,0.375,0.3778,15086014.98,5699496.46
1533513600,8/6/2018 0:00,XRP/USD,0.43438,0.43745,0.40319,0.41277,9024800.628,3725166.955
1533427200,8/5/2018 0:00,XRP/USD,0.42942,0.43745,0.4267,0.43451,3343743.112,1452889.82
1533340800,8/4/2018 0:00,XRP/USD,0.44037,0.44498,0.42673,0.42932,2339509.346,1004398.152
1533254400,8/3/2018 0:00,XRP/USD,0.43054,0.44643,0.42493,0.44001,9339254.423,4109365.339
1533168000,8/2/2018 0:00,XRP/USD,0.4461,0.44842,0.42951,0.43085,5028943.326,2166720.232
1533081600,8/1/2018 0:00,XRP/USD,0.43428,0.46255,0.427,0.44625,7854203.916,3504938.498
1532995200,7/31/2018 0:00,XRP/USD,0.4451,0.4465,0.427,0.435,6195176.732,2694901.878
1532908800,7/30/2018 0:00,XRP/USD,0.4527,0.4565,0.43453,0.44501,5104430.011,2271522.399
1532822400,7/29/2018 0:00,XRP/USD,0.4567,0.4584,0.44925,0.45258,1943777.574,879714.8544
1532736000,7/28/2018 0:00,XRP/USD,0.45477,0.458,0.44823,0.45799,2192934.833,1004342.224
1532649600,7/27/2018 0:00,XRP/USD,0.44883,0.46,0.44386,0.4543,4988494.137,2266272.886
1532563200,7/26/2018 0:00,XRP/USD,0.45889,0.46898,0.44604,0.44933,5255041.321,2361247.717
1532476800,7/25/2018 0:00,XRP/USD,0.4555,0.4687,0.44,0.45889,15399426.11,7066642.648
1532390400,7/24/2018 0:00,XRP/USD,0.44388,0.4685,0.4367,0.45666,16778463.01,7662052.917
1532304000,7/23/2018 0:00,XRP/USD,0.44805,0.46372,0.44186,0.44446,7281018.016,3236121.268
1532217600,7/22/2018 0:00,XRP/USD,0.45491,0.4635,0.44594,0.44848,4562002.17,2045966.733
1532131200,7/21/2018 0:00,XRP/USD,0.44444,0.459,0.43502,0.45491,3534470.503,1607865.976
1532044800,7/20/2018 0:00,XRP/USD,0.4765,0.47755,0.43,0.44546,13942998.42,6211048.074
1531958400,7/19/2018 0:00,XRP/USD,0.48841,0.4961,0.47075,0.47707,6453236.462,3078645.519
1531872000,7/18/2018 0:00,XRP/USD,0.50589,0.52342,0.47605,0.48944,13990981.43,6847745.953
1531785600,7/17/2018 0:00,XRP/USD,0.48148,0.5198,0.46953,0.50601,17424962.17,8817205.11
1531699200,7/16/2018 0:00,XRP/USD,0.44642,0.484,0.44339,0.48257,11633249.21,5613857.069
1531612800,7/15/2018 0:00,XRP/USD,0.4383,0.4496,0.43544,0.44664,3805268.786,1699585.251
1531526400,7/14/2018 0:00,XRP/USD,0.43702,0.4428,0.4323,0.4383,3346990.338,1466985.865
1531440000,7/13/2018 0:00,XRP/USD,0.43782,0.44603,0.429,0.43681,7945752.577,3470784.183
1531353600,7/12/2018 0:00,XRP/USD,0.44881,0.44917,0.42483,0.438,6883073.675,3014786.27
1531267200,7/11/2018 0:00,XRP/USD,0.44199,0.45094,0.44056,0.4487,5949598.912,2669585.032
1531180800,7/10/2018 0:00,XRP/USD,0.47283,0.47302,0.4393,0.442,11752256.79,5194497.501
1531094400,7/9/2018 0:00,XRP/USD,0.47714,0.48213,0.47056,0.47284,5643791.792,2668610.511
1531008000,7/8/2018 0:00,XRP/USD,0.485,0.48839,0.47446,0.47765,8187555.612,3910785.938
1530921600,7/7/2018 0:00,XRP/USD,0.4757,0.4867,0.46401,0.4852,4336515.028,2104077.092
1530835200,7/6/2018 0:00,XRP/USD,0.47698,0.48123,0.45943,0.47569,6805026.861,3237083.227
1530748800,7/5/2018 0:00,XRP/USD,0.49131,0.50239,0.46801,0.47698,8636077.231,4119236.118
1530662400,7/4/2018 0:00,XRP/USD,0.4843,0.506,0.47425,0.49131,8424820.894,4139198.753
1530576000,7/3/2018 0:00,XRP/USD,0.48897,0.51978,0.47692,0.48458,14776114.61,7160209.616
1530489600,7/2/2018 0:00,XRP/USD,0.46164,0.4956,0.45301,0.48896,10836634.94,5298681.021
1530403200,7/1/2018 0:00,XRP/USD,0.469,0.46979,0.45,0.46225,4481721.554,2071675.788
1530316800,6/30/2018 0:00,XRP/USD,0.45411,0.48207,0.45411,0.469,10465860.33,4908488.496
1530230400,6/29/2018 0:00,XRP/USD,0.44481,0.46067,0.4242,0.45369,15098160.46,6849884.417
1530144000,6/28/2018 0:00,XRP/USD,0.47094,0.47346,0.44308,0.44614,8471897.361,3779652.288
1530057600,6/27/2018 0:00,XRP/USD,0.4525,0.476,0.44826,0.47094,8084920.489,3807512.455
1529971200,6/26/2018 0:00,XRP/USD,0.48025,0.48282,0.45123,0.45291,10703251.52,4847609.646
1529884800,6/25/2018 0:00,XRP/USD,0.47476,0.49478,0.47186,0.48024,11225389.49,5390881.05
1529798400,6/24/2018 0:00,XRP/USD,0.49198,0.496,0.44036,0.47426,22420471.81,10633132.96
1529712000,6/23/2018 0:00,XRP/USD,0.48351,0.49623,0.478,0.49223,5618138.284,2765416.208
1529625600,6/22/2018 0:00,XRP/USD,0.53352,0.53553,0.47,0.48293,26000137.76,12556246.53
1529539200,6/21/2018 0:00,XRP/USD,0.5391,0.549,0.53045,0.534,6065308.258,3238874.61
1529452800,6/20/2018 0:00,XRP/USD,0.54899,0.54971,0.52409,0.54,6682258.679,3608419.687
1529366400,6/19/2018 0:00,XRP/USD,0.53856,0.5625,0.53477,0.54908,9461869.922,5195323.537
1529280000,6/18/2018 0:00,XRP/USD,0.5272,0.55,0.51,0.53897,11365784.89,6125817.081
1529193600,6/17/2018 0:00,XRP/USD,0.53241,0.54034,0.52177,0.52676,4917723.731,2590460.153
1529107200,6/16/2018 0:00,XRP/USD,0.53366,0.539,0.519,0.5324,5385834.126,2867418.089
1529020800,6/15/2018 0:00,XRP/USD,0.55783,0.55953,0.52725,0.53338,8275435.425,4413951.747
1528934400,6/14/2018 0:00,XRP/USD,0.52964,0.56933,0.52,0.55788,14300823.27,7978143.286
1528848000,6/13/2018 0:00,XRP/USD,0.55582,0.561,0.50442,0.53066,17671159.23,9377377.356
1528761600,6/12/2018 0:00,XRP/USD,0.59897,0.59968,0.54448,0.55661,12456107.19,6933193.822
1528675200,6/11/2018 0:00,XRP/USD,0.58321,0.60299,0.56174,0.599,12307384.93,7372123.574
1528588800,6/10/2018 0:00,XRP/USD,0.6571,0.65733,0.555,0.58265,22726448.12,13241565
1528502400,6/9/2018 0:00,XRP/USD,0.67286,0.67997,0.656,0.6571,2588162.024,1700681.266
1528416000,6/8/2018 0:00,XRP/USD,0.67616,0.68,0.6571,0.67251,4815056.389,3238173.572
1528329600,6/7/2018 0:00,XRP/USD,0.67208,0.68689,0.67,0.67689,5064092.29,3427833.43
1528243200,6/6/2018 0:00,XRP/USD,0.67389,0.68166,0.655,0.67208,8133367.14,5466273.387
1528156800,6/5/2018 0:00,XRP/USD,0.65506,0.68545,0.6331,0.67454,13470284.72,9086245.856
1528070400,6/4/2018 0:00,XRP/USD,0.68851,0.70292,0.63396,0.6552,17644546.98,11560707.18
1527984000,6/3/2018 0:00,XRP/USD,0.64297,0.689,0.637,0.689,9992662.525,6884944.48
1527897600,6/2/2018 0:00,XRP/USD,0.61977,0.6505,0.614,0.64291,12059676.53,7753286.641
1527811200,6/1/2018 0:00,XRP/USD,0.61117,0.62457,0.60521,0.61909,8066204.179,4993706.345
1527724800,5/31/2018 0:00,XRP/USD,0.6,0.621,0.58901,0.61121,8789202.341,5372048.363
1527638400,5/30/2018 0:00,XRP/USD,0.59995,0.62599,0.583,0.6,10796412.66,6477847.595
1527552000,5/29/2018 0:00,XRP/USD,0.54791,0.60899,0.54495,0.59995,15451893.56,9270363.544
1527465600,5/28/2018 0:00,XRP/USD,0.60428,0.60872,0.54671,0.54869,14632526.8,8028721.131
1527379200,5/27/2018 0:00,XRP/USD,0.60854,0.61289,0.59814,0.6039,4887917.6,2951813.439
1527292800,5/26/2018 0:00,XRP/USD,0.6041,0.62821,0.59744,0.60852,4294331.872,2613186.831
1527206400,5/25/2018 0:00,XRP/USD,0.62986,0.635,0.59499,0.60529,13895879.91,8411037.151
1527120000,5/24/2018 0:00,XRP/USD,0.59056,0.639,0.579,0.63001,17515258.12,11034787.77
1527033600,5/23/2018 0:00,XRP/USD,0.6387,0.64497,0.57453,0.59314,33120459.84,19645069.55
1526947200,5/22/2018 0:00,XRP/USD,0.67623,0.67916,0.6354,0.6387,9958221.026,6360315.769
1526860800,5/21/2018 0:00,XRP/USD,0.6995,0.70146,0.66978,0.67623,7172095.321,4849986.019
1526774400,5/20/2018 0:00,XRP/USD,0.6756,0.70655,0.66888,0.69769,5661174.102,3949744.559
1526688000,5/19/2018 0:00,XRP/USD,0.67612,0.69141,0.661,0.6747,4533544.56,3058782.515
1526601600,5/18/2018 0:00,XRP/USD,0.65834,0.68374,0.64708,0.67601,13669789.67,9240914.514
1526515200,5/17/2018 0:00,XRP/USD,0.707,0.71359,0.651,0.65851,10974160.04,7226594.129
1526428800,5/16/2018 0:00,XRP/USD,0.69123,0.7128,0.66011,0.70703,14396006.64,10178408.58
1526342400,5/15/2018 0:00,XRP/USD,0.7253,0.7485,0.68,0.69114,12871477.26,8895992.793
1526256000,5/14/2018 0:00,XRP/USD,0.72889,0.74998,0.691,0.7266,15591497.12,11328781.81
1526169600,5/13/2018 0:00,XRP/USD,0.68422,0.74656,0.666,0.72889,12948920.96,9438338.998
1526083200,5/12/2018 0:00,XRP/USD,0.67764,0.71,0.632,0.68422,18600245.46,12726659.95
1525996800,5/11/2018 0:00,XRP/USD,0.7483,0.7548,0.65,0.67789,38291356.2,25957327.46
1525910400,5/10/2018 0:00,XRP/USD,0.79252,0.804,0.7448,0.748,11535602.46,8628630.643
1525824000,5/9/2018 0:00,XRP/USD,0.80374,0.81656,0.75451,0.79252,12117224.25,9603142.565
1525737600,5/8/2018 0:00,XRP/USD,0.82252,0.84479,0.79,0.80478,10277211.77,8270894.486
1525651200,5/7/2018 0:00,XRP/USD,0.85665,0.86172,0.8,0.82386,16239592.05,13379150.31
1525564800,5/6/2018 0:00,XRP/USD,0.89701,0.90974,0.839,0.85796,13893499.16,11920066.54
1525478400,5/5/2018 0:00,XRP/USD,0.88665,0.9224,0.88615,0.89701,11257884.27,10098434.77
1525392000,5/4/2018 0:00,XRP/USD,0.87816,0.925,0.8529,0.88665,18194902.51,16132510.31
1525305600,5/3/2018 0:00,XRP/USD,0.85756,0.89,0.83795,0.878,14300915.42,12556203.74
1525219200,5/2/2018 0:00,XRP/USD,0.83288,0.865,0.82158,0.85623,12589534.74,10779537.33
1525132800,5/1/2018 0:00,XRP/USD,0.83084,0.83887,0.78155,0.83447,14779374.78,12332944.87
1525046400,4/30/2018 0:00,XRP/USD,0.86537,0.875,0.81999,0.8309,8529145.88,7086867.311
1524960000,4/29/2018 0:00,XRP/USD,0.86186,0.90623,0.825,0.86537,17119973.86,14815111.78
1524873600,4/28/2018 0:00,XRP/USD,0.80497,0.89,0.79993,0.86186,18080659.52,15582997.22
1524787200,4/27/2018 0:00,XRP/USD,0.8456,0.86197,0.8005,0.80494,12688527.74,10213503.52
1524700800,4/26/2018 0:00,XRP/USD,0.79346,0.85,0.76,0.84622,25225119.08,21346000.27
1524614400,4/25/2018 0:00,XRP/USD,0.92057,0.92677,0.765,0.79499,61410209.69,48820502.6
1524528000,4/24/2018 0:00,XRP/USD,0.8747,0.9649,0.86622,0.92284,37240351.3,34366885.8
1524441600,4/23/2018 0:00,XRP/USD,0.86249,0.885,0.84001,0.87304,21678094.46,18925843.59
1524355200,4/22/2018 0:00,XRP/USD,0.86472,0.91442,0.83789,0.86032,17906929.38,15405689.48
1524268800,4/21/2018 0:00,XRP/USD,0.92283,0.923,0.79933,0.86618,38305644.31,33179582.99
1524182400,4/20/2018 0:00,XRP/USD,0.78266,0.93777,0.78141,0.9235,59239602.74,54707773.13
1524096000,4/19/2018 0:00,XRP/USD,0.7131,0.78867,0.70178,0.78141,20354801.04,15905445.08
